"","EG_node1","EG_node2","Source"
"8760","84618","C00881","metabosignal"
"8761","93034","C00881","metabosignal"
"8762","30833","C00881","metabosignal"
"8763","56953","C00881","metabosignal"
"8764","51251","C00881","metabosignal"
"8765","115024","C00881","metabosignal"
"8766","100526794","C00881","metabosignal"
"8767","55","C00881","metabosignal"
"8768","4907","C00881","metabosignal"
"8769","1633","C00881","metabosignal"
"8770","978","C00881","metabosignal"
"8771","1635","C00239","metabosignal"
"8772","22978","C00365","metabosignal"
"8773","84618","C00365","metabosignal"
"8774","93034","C00365","metabosignal"
"8775","30833","C00365","metabosignal"
"8776","56953","C00365","metabosignal"
"8777","51251","C00365","metabosignal"
"8778","115024","C00365","metabosignal"
"8779","100526794","C00365","metabosignal"
"8780","55","C00365","metabosignal"
"8781","4907","C00365","metabosignal"
"8782","1635","C00365","metabosignal"
"8783","10201","C00460","metabosignal"
"8784","29922","C00460","metabosignal"
"8785","4831","C00460","metabosignal"
"8786","4833","C00460","metabosignal"
"8787","4830","C00460","metabosignal"
"8788","4832","C00460","metabosignal"
"8789","654364","C00460","metabosignal"
"8790","221264","C00460","metabosignal"
"8791","C00365","1854","metabosignal"
"8792","C00460","1854","metabosignal"
"8793","50484","C01346","metabosignal"
"8794","6241","C01346","metabosignal"
"8795","6240","C01346","metabosignal"
"8796","10201","C01346","metabosignal"
"8797","29922","C01346","metabosignal"
"8798","4831","C01346","metabosignal"
"8799","4833","C01346","metabosignal"
"8800","4830","C01346","metabosignal"
"8801","4832","C01346","metabosignal"
"8802","654364","C01346","metabosignal"
"8803","221264","C01346","metabosignal"
"8804","C00365","1841","metabosignal"
"8805","C01346","1841","metabosignal"
"8806","22978","C00526","metabosignal"
"8807","84618","C00526","metabosignal"
"8808","93034","C00526","metabosignal"
"8809","30833","C00526","metabosignal"
"8810","56953","C00526","metabosignal"
"8811","51251","C00526","metabosignal"
"8812","115024","C00526","metabosignal"
"8813","100526794","C00526","metabosignal"
"8814","55","C00526","metabosignal"
"8815","4907","C00526","metabosignal"
"8816","4860","C00526","metabosignal"
"8817","1890","C00526","metabosignal"
"8818","151531","C00526","metabosignal"
"8819","7378","C00526","metabosignal"
"8820","978","C00526","metabosignal"
"8821","C00365","7084","metabosignal"
"8822","C00526","7084","metabosignal"
"8823","C00365","7083","metabosignal"
"8824","C00526","7083","metabosignal"
"8825","C00365","7298","metabosignal"
"8826","10514","C00459","metabosignal"
"8827","56655","C00459","metabosignal"
"8828","54107","C00459","metabosignal"
"8829","5422","C00459","metabosignal"
"8830","5424","C00459","metabosignal"
"8831","5426","C00459","metabosignal"
"8832","5427","C00459","metabosignal"
"8833","5428","C00459","metabosignal"
"8834","5423","C00459","metabosignal"
"8835","5980","C00459","metabosignal"
"8836","10721","C00459","metabosignal"
"8837","5429","C00459","metabosignal"
"8838","11201","C00459","metabosignal"
"8839","51426","C00459","metabosignal"
"8840","27343","C00459","metabosignal"
"8841","27434","C00459","metabosignal"
"8842","353497","C00459","metabosignal"
"8843","956","C00459","metabosignal"
"8844","377841","C00459","metabosignal"
"8845","953","C00459","metabosignal"
"8846","10201","C00459","metabosignal"
"8847","29922","C00459","metabosignal"
"8848","4831","C00459","metabosignal"
"8849","4833","C00459","metabosignal"
"8850","4830","C00459","metabosignal"
"8851","4832","C00459","metabosignal"
"8852","654364","C00459","metabosignal"
"8853","221264","C00459","metabosignal"
"8854","5167","C00459","metabosignal"
"8855","5169","C00459","metabosignal"
"8856","956","C00363","metabosignal"
"8857","377841","C00363","metabosignal"
"8858","953","C00363","metabosignal"
"8859","10201","C00363","metabosignal"
"8860","29922","C00363","metabosignal"
"8861","4831","C00363","metabosignal"
"8862","4833","C00363","metabosignal"
"8863","4830","C00363","metabosignal"
"8864","4832","C00363","metabosignal"
"8865","654364","C00363","metabosignal"
"8866","221264","C00363","metabosignal"
"8867","1841","C00363","metabosignal"
"8868","956","C00364","metabosignal"
"8869","377841","C00364","metabosignal"
"8870","953","C00364","metabosignal"
"8871","22978","C00364","metabosignal"
"8872","84618","C00364","metabosignal"
"8873","93034","C00364","metabosignal"
"8874","30833","C00364","metabosignal"
"8875","56953","C00364","metabosignal"
"8876","51251","C00364","metabosignal"
"8877","115024","C00364","metabosignal"
"8878","100526794","C00364","metabosignal"
"8879","55","C00364","metabosignal"
"8880","4907","C00364","metabosignal"
"8881","5167","C00364","metabosignal"
"8882","5169","C00364","metabosignal"
"8883","1841","C00364","metabosignal"
"8884","7084","C00364","metabosignal"
"8885","7083","C00364","metabosignal"
"8886","7298","C00364","metabosignal"
"8887","22978","C00214","metabosignal"
"8888","84618","C00214","metabosignal"
"8889","93034","C00214","metabosignal"
"8890","30833","C00214","metabosignal"
"8891","56953","C00214","metabosignal"
"8892","51251","C00214","metabosignal"
"8893","115024","C00214","metabosignal"
"8894","100526794","C00214","metabosignal"
"8895","55","C00214","metabosignal"
"8896","4907","C00214","metabosignal"
"8897","1890","C00214","metabosignal"
"8898","7084","C00214","metabosignal"
"8899","7083","C00214","metabosignal"
"8900","1890","C00178","metabosignal"
"8901","1806","C00178","metabosignal"
"8902","1806","C21028","metabosignal"
"8903","1807","C21028","metabosignal"
"8904","1807","C21029","metabosignal"
"8905","51733","C21029","metabosignal"
"8906","C00337","1723","metabosignal"
"8907","C00295","1723","metabosignal"
"8908","318","C06198","metabosignal"
"8909","10201","C11038","metabosignal"
"8910","29922","C11038","metabosignal"
"8911","4831","C11038","metabosignal"
"8912","4833","C11038","metabosignal"
"8913","4830","C11038","metabosignal"
"8914","4832","C11038","metabosignal"
"8915","654364","C11038","metabosignal"
"8916","221264","C11038","metabosignal"
"8917","C00049","443","metabosignal"
"8918","C01042","443","metabosignal"
"8919","C00036","56954","metabosignal"
"8920","C00026","56954","metabosignal"
"8921","C02362","56954","metabosignal"
"8922","C00049","339983","metabosignal"
"8923","C01042","339983","metabosignal"
"8924","C00036","259307","metabosignal"
"8925","C01179","259307","metabosignal"
"8926","C00082","259307","metabosignal"
"8927","C00049","259307","metabosignal"
"8928","C00036","8528","metabosignal"
"8929","C00402","8528","metabosignal"
"8930","84706","C00041","metabosignal"
"8931","2875","C00041","metabosignal"
"8932","C00022","64902","metabosignal"
"8933","C00037","64902","metabosignal"
"8934","C00041","64902","metabosignal"
"8935","C00022","189","metabosignal"
"8936","C00037","189","metabosignal"
"8937","C00041","189","metabosignal"
"8938","C00042","7915","metabosignal"
"8939","C00232","7915","metabosignal"
"8940","217","C00334","metabosignal"
"8941","224","C00334","metabosignal"
"8942","219","C00334","metabosignal"
"8943","501","C00334","metabosignal"
"8944","223","C00334","metabosignal"
"8945","C00232","18","metabosignal"
"8946","C00334","18","metabosignal"
"8947","C00245","2571","metabosignal"
"8948","C00025","2571","metabosignal"
"8949","C00049","2571","metabosignal"
"8950","C00334","2571","metabosignal"
"8951","C00245","2572","metabosignal"
"8952","C00025","2572","metabosignal"
"8953","C00049","2572","metabosignal"
"8954","C00334","2572","metabosignal"
"8955","56954","C00940","metabosignal"
"8956","C00025","8659","metabosignal"
"8957","C03912","8659","metabosignal"
"8958","C00064","9945","metabosignal"
"8959","C00064","2673","metabosignal"
"8960","C00158","57494","metabosignal"
"8961","C01042","57494","metabosignal"
"8962","C01042","284716","metabosignal"
"8963","57494","C12270","metabosignal"
"8964","284716","C12270","metabosignal"
"8965","C01042","10003","metabosignal"
"8966","C12270","10003","metabosignal"
"8967","C01042","10004","metabosignal"
"8968","C12270","10004","metabosignal"
"8969","C01042","2346","metabosignal"
"8970","C12270","2346","metabosignal"
"8971","C01042","254827","metabosignal"
"8972","C12270","254827","metabosignal"
"8973","284716","C20776","metabosignal"
"8974","10003","C20776","metabosignal"
"8975","10004","C20776","metabosignal"
"8976","2346","C20776","metabosignal"
"8977","254827","C20776","metabosignal"
"8978","189","C00065","metabosignal"
"8979","C00065","63826","metabosignal"
"8980","63826","C00740","metabosignal"
"8981","C00114","55349","metabosignal"
"8982","501","C00576","metabosignal"
"8983","55349","C00576","metabosignal"
"8984","501","C00719","metabosignal"
"8985","C00719","635","metabosignal"
"8986","189","C00168","metabosignal"
"8987","C00581","2593","metabosignal"
"8988","2593","C00300","metabosignal"
"8989","C00197","26227","metabosignal"
"8990","635","C01026","metabosignal"
"8991","C01026","29958","metabosignal"
"8992","C00065","875","metabosignal"
"8993","C00065","102724560","metabosignal"
"8994","875","C02291","metabosignal"
"8995","102724560","C02291","metabosignal"
"8996","C00022","1491","metabosignal"
"8997","C02291","1491","metabosignal"
"8998","2805","C00097","metabosignal"
"8999","2806","C00097","metabosignal"
"9000","875","C00097","metabosignal"
"9001","102724560","C00097","metabosignal"
"9002","1491","C00097","metabosignal"
"9003","C00037","2628","metabosignal"
"9004","C00062","2628","metabosignal"
"9005","C00334","2628","metabosignal"
"9006","C00581","2628","metabosignal"
"9007","C01005","29968","metabosignal"
"9008","29958","C00213","metabosignal"
"9009","C00037","51268","metabosignal"
"9010","C00213","51268","metabosignal"
"9011","C00037","1757","metabosignal"
"9012","C00213","1757","metabosignal"
"9013","5723","C00065","metabosignal"
"9014","5723","C01005","metabosignal"
"9015","1738","C00143","metabosignal"
"9016","7298","C00143","metabosignal"
"9017","C00037","6472","metabosignal"
"9018","C00065","6472","metabosignal"
"9019","C00143","6472","metabosignal"
"9020","C00037","6470","metabosignal"
"9021","C00065","6470","metabosignal"
"9022","C00143","6470","metabosignal"
"9023","C00022","10993","metabosignal"
"9024","C00014","10993","metabosignal"
"9025","C00065","10993","metabosignal"
"9026","C00188","10993","metabosignal"
"9027","113675","C00022","metabosignal"
"9028","113675","C00014","metabosignal"
"9029","113675","C00065","metabosignal"
"9030","113675","C00188","metabosignal"
"9031","C00037","1610","metabosignal"
"9032","C00037","23464","metabosignal"
"9033","23464","C03508","metabosignal"
"9034","1738","C02051","metabosignal"
"9035","C00037","2731","metabosignal"
"9036","C00014","2731","metabosignal"
"9037","C00143","2731","metabosignal"
"9038","C02051","2731","metabosignal"
"9039","1373","C00011","metabosignal"
"9040","2731","C00011","metabosignal"
"9041","2731","C01242","metabosignal"
"9042","C00037","211","metabosignal"
"9043","C00037","212","metabosignal"
"9044","C01888","8639","metabosignal"
"9045","C01888","4129","metabosignal"
"9046","C01888","4128","metabosignal"
"9047","C01888","314","metabosignal"
"9048","9380","C00258","metabosignal"
"9049","9380","C00168","metabosignal"
"9050","2618","C00101","metabosignal"
"9051","471","C00101","metabosignal"
"9052","6472","C00101","metabosignal"
"9053","6470","C00101","metabosignal"
"9054","C00037","275","metabosignal"
"9055","C00014","275","metabosignal"
"9056","C00143","275","metabosignal"
"9057","C01242","275","metabosignal"
"9058","C00101","275","metabosignal"
"9059","1738","C02972","metabosignal"
"9060","275","C02972","metabosignal"
"9061","C00037","27232","metabosignal"
"9062","C00213","27232","metabosignal"
"9063","64902","C00048","metabosignal"
"9064","189","C00048","metabosignal"
"9065","1610","C00048","metabosignal"
"9066","9380","C00048","metabosignal"
"9067","6898","C01180","metabosignal"
"9068","259307","C01180","metabosignal"
"9069","C01180","55256","metabosignal"
"9070","C15606","55256","metabosignal"
"9071","51074","C04582","metabosignal"
"9072","84245","C04582","metabosignal"
"9073","84245","C04188","metabosignal"
"9074","C04188","4507","metabosignal"
"9075","C00170","4507","metabosignal"
"9076","C00170","6723","metabosignal"
"9077","C01137","6723","metabosignal"
"9078","C01137","262","metabosignal"
"9079","C00019","262","metabosignal"
"9080","160287","C00109","metabosignal"
"9081","92483","C00109","metabosignal"
"9082","3939","C00109","metabosignal"
"9083","3945","C00109","metabosignal"
"9084","3948","C00109","metabosignal"
"9085","64902","C00109","metabosignal"
"9086","189","C00109","metabosignal"
"9087","1491","C00109","metabosignal"
"9088","10993","C00109","metabosignal"
"9089","113675","C00109","metabosignal"
"9090","635","C00155","metabosignal"
"9091","875","C00155","metabosignal"
"9092","102724560","C00155","metabosignal"
"9093","C00101","4548","metabosignal"
"9094","C00155","4548","metabosignal"
"9095","6898","C00073","metabosignal"
"9096","259307","C00073","metabosignal"
"9097","635","C00073","metabosignal"
"9098","4548","C00073","metabosignal"
"9099","C00019","27430","metabosignal"
"9100","C00073","27430","metabosignal"
"9101","C00019","4143","metabosignal"
"9102","C00073","4143","metabosignal"
"9103","C00019","4144","metabosignal"
"9104","C00073","4144","metabosignal"
"9105","C00155","23382","metabosignal"
"9106","C00021","23382","metabosignal"
"9107","C00155","10768","metabosignal"
"9108","C00021","10768","metabosignal"
"9109","191","C00155","metabosignal"
"9110","191","C00021","metabosignal"
"9111","C00019","1786","metabosignal"
"9112","C00021","1786","metabosignal"
"9113","C00019","1789","metabosignal"
"9114","C00021","1789","metabosignal"
"9115","1788","C00019","metabosignal"
"9116","1788","C00021","metabosignal"
"9117","C00155","23743","metabosignal"
"9118","C00073","23743","metabosignal"
"9119","51074","C15650","metabosignal"
"9120","C15606","58478","metabosignal"
"9121","C15650","58478","metabosignal"
"9122","2805","C00506","metabosignal"
"9123","2806","C00506","metabosignal"
"9124","2571","C00506","metabosignal"
"9125","2572","C00506","metabosignal"
"9126","4191","C05528","metabosignal"
"9127","4190","C05528","metabosignal"
"9128","2805","C05528","metabosignal"
"9129","2806","C05528","metabosignal"
"9130","1491","C00491","metabosignal"
"9131","C00097","1036","metabosignal"
"9132","2805","C00606","metabosignal"
"9133","2806","C00606","metabosignal"
"9134","2571","C00606","metabosignal"
"9135","2572","C00606","metabosignal"
"9136","1036","C00606","metabosignal"
"9137","160287","C00957","metabosignal"
"9138","92483","C00957","metabosignal"
"9139","3939","C00957","metabosignal"
"9140","3945","C00957","metabosignal"
"9141","3948","C00957","metabosignal"
"9142","2805","C00957","metabosignal"
"9143","2806","C00957","metabosignal"
"9144","C00022","4357","metabosignal"
"9145","C00957","4357","metabosignal"
"9146","C00094","4357","metabosignal"
"9147","C00022","7263","metabosignal"
